Hawkishness Date,Hawkishness
2022-01-26,0.4588235294117647
2022-09-06,0.2786885245901639
2022-10-12,0.0609756097560975
2022-06-07,0.2745098039215686
2022-12-06,0.1515151515151515
2022-07-13,0.1267605633802817
2022-03-29,0.4666666666666667
2024-07-31,-0.0971223021582733
2024-04-02,0.0178571428571428
2024-09-03,-0.2777777777777778
2024-06-18,0.0158730158730158
2024-05-23,-0.0769230769230769
2024-01-31,-0.0945945945945946
2023-01-26,0.0659340659340659
2023-12-20,-0.1818181818181818
2023-06-19,-0.1515151515151515
2023-05-12,-0.2
2023-10-26,0.0
2023-07-28,-0.2297297297297297
2023-09-05,-0.2558139534883721
2023-04-04,0.1666666666666666
2019-12-04,-0.2926829268292683
2019-09-03,-0.5344827586206896
2019-10-23,-0.2386363636363636
2020-01-30,-0.2330827067669172
2019-06-07,-0.3846153846153846
2019-03-29,0.0
2019-07-18,-0.3555555555555555
2021-08-31,0.4629629629629629
2021-07-14,0.1263157894736842
2021-03-30,-0.28125
2021-01-27,-0.2077922077922078
2021-06-08,0.1515151515151515
2021-12-14,0.7083333333333334
2021-05-14,0.0625
2021-10-13,0.3693693693693693
2020-03-16,-0.5476190476190477
2020-12-07,-0.325
2020-01-29,-0.2117647058823529
2020-03-31,-0.6571428571428571
2020-10-15,-0.2307692307692307
2020-06-16,-0.6341463414634146
2020-07-15,-0.3516483516483517
2020-09-01,-0.4
2020-05-06,-0.5526315789473685
2018-12-04,0.3170731707317073
2018-06-13,0.0454545454545454
2018-10-18,0.188034188034188
2018-05-03,-0.0317460317460317
2018-03-20,0.0256410256410256
2018-09-04,0.2244897959183673
2018-07-24,0.0546875
