Hawkishness Date,Hawkishness
2022-11-03,0.1079545454545454
2022-07-28,0.3465346534653465
2023-01-19,0.1647727272727272
2022-04-28,0.3863636363636363
2024-05-02,0.3461538461538461
2024-11-01,0.1294117647058823
2024-07-26,0.2754491017964072
2023-05-04,0.1375
2023-11-02,-0.1412429378531073
2024-01-25,-0.2298136645962732
2023-07-27,-0.1295336787564766
2017-11-02,-0.0202702702702702
2017-08-03,-0.1753246753246753
2018-02-01,-0.0368098159509202
2019-05-02,-0.3736842105263158
2020-01-30,-0.013953488372093
2019-10-31,-0.2111801242236025
2019-08-01,-0.1818181818181818
2021-07-29,-0.0194805194805194
2021-11-04,0.2097902097902098
2022-01-27,0.1083333333333333
2021-04-29,0.2279411764705882
2021-01-28,-0.0198675496688741
2020-10-29,-0.141025641025641
2020-04-30,-0.6729559748427673
2020-07-30,-0.2763157894736842
2018-08-02,0.081081081081081
2018-11-20,0.0246913580246913
2019-01-31,-0.048780487804878
2018-05-03,0.0704225352112676
