Hawkishness Date,Hawkishness
2013-04-02,0.048780487804878
2013-10-01,-0.1
2013-06-04,-0.2087912087912088
2013-08-06,-0.2333333333333333
2013-07-02,-0.2625
2013-09-03,-0.1595744680851064
2013-11-05,-0.0459770114942528
2013-12-03,-0.0454545454545454
2013-03-05,-0.2307692307692307
2013-02-05,-0.1810699588477366
2013-05-07,-0.2871287128712871
2014-06-03,-0.2266666666666666
2014-10-07,-0.2077922077922078
2014-02-04,0.0952380952380952
2014-08-05,-0.075268817204301
2014-05-06,-0.0952380952380952
2014-07-01,-0.2272727272727272
2014-12-02,-0.2195121951219512
2014-03-04,-0.1948051948051948
2014-04-01,-0.0909090909090909
2014-11-04,-0.21875
2014-09-02,-0.0459770114942528
2022-10-04,0.1707317073170731
2022-12-06,0.1081081081081081
2022-02-01,0.1257485029940119
2022-04-05,0.1590909090909091
2022-08-02,0.0853658536585365
2022-06-07,0.3962264150943396
2022-11-01,0.14
2022-03-01,0.25
2022-09-06,0.1666666666666666
2022-05-03,0.3604651162790697
2022-07-05,0.2666666666666666
2024-09-24,-0.2108843537414966
2024-02-06,-0.1526717557251908
2024-08-06,-0.0141843971631205
2024-03-19,-0.0942028985507246
2024-06-18,-0.1532258064516129
2024-05-07,0.1612903225806451
2023-04-04,0.0890052356020942
2023-08-01,0.0863309352517985
2023-06-06,0.0979020979020979
2023-02-07,0.0111731843575419
2023-10-03,0.0987654320987654
2023-12-05,-0.1709401709401709
2023-09-05,-0.1092436974789916
2023-05-02,0.1360544217687075
2023-07-04,0.2093023255813953
2023-03-07,0.0680272108843537
2023-11-07,0.2838709677419355
2015-03-03,-0.2178217821782178
2015-11-03,-0.2032520325203252
2015-05-05,-0.3106796116504854
2015-07-07,-0.1810344827586207
2015-09-01,-0.2164948453608247
2015-12-01,-0.2061855670103092
2015-10-06,-0.131578947368421
2015-02-03,-0.3220338983050847
2015-06-02,-0.1914893617021276
2015-04-07,-0.3142857142857143
2015-08-04,-0.2017543859649122
2012-03-06,-0.2356687898089172
2012-08-07,-0.1454545454545454
2012-06-05,-0.3058823529411765
2012-07-03,-0.2439024390243902
2012-04-03,-0.3052631578947368
2012-02-07,-0.2291666666666666
2012-11-06,-0.2142857142857142
2012-12-04,-0.3870967741935484
2012-09-04,-0.2178217821782178
2012-05-01,-0.4123711340206185
2012-10-02,-0.4565217391304347
2008-04-01,-0.0254237288135593
2008-02-05,0.125
2008-09-02,-0.2063492063492063
2008-11-04,-0.437956204379562
2008-08-05,-0.3118279569892473
2008-07-01,-0.2100840336134453
2008-05-06,-0.0263157894736842
2008-12-02,-0.5433070866141733
2008-03-04,0.1913043478260869
2008-10-07,-0.4146341463414634
2008-06-03,-0.128440366972477
2006-11-07,0.1395348837209302
2006-10-03,-0.0652173913043478
2006-12-05,0.0526315789473684
2007-03-06,-0.036036036036036
2007-06-05,0.1238938053097345
2007-08-07,0.2761904761904762
2007-02-06,0.1951219512195122
2007-07-03,0.2661290322580645
2007-04-03,0.2178217821782178
2007-11-06,0.1395348837209302
2007-12-04,0.0754716981132075
2007-05-01,0.2095238095238095
2007-09-04,-0.0155038759689922
2007-10-02,0.1328125
2009-08-04,0.1789473684210526
2009-03-03,-0.4035087719298245
2009-04-07,-0.4059405940594059
2009-02-03,-0.6153846153846154
2009-07-07,-0.1944444444444444
2009-11-03,0.064516129032258
2009-05-05,-0.3524590163934426
2009-06-02,-0.1913043478260869
2009-12-01,0.1752577319587628
2009-10-06,0.1048387096774193
2009-09-01,0.0350877192982456
2017-02-07,0.1515151515151515
2017-10-03,0.0827586206896551
2017-12-05,0.1186440677966101
2017-04-04,0.130718954248366
2017-08-01,0.2335766423357664
2017-06-06,-0.1129032258064516
2017-11-07,0.1328671328671328
2017-03-07,0.3070175438596491
2017-09-05,0.008695652173913
2017-05-02,0.0151515151515151
2017-07-04,0.106060606060606
2010-09-07,-0.0683760683760683
2010-05-04,0.1518987341772152
2010-12-07,0.0631578947368421
2010-08-03,-0.094017094017094
2010-06-01,-0.0693069306930693
2010-02-02,0.0454545454545454
2010-04-06,0.375
2010-10-05,0.018348623853211
2010-03-02,0.1326530612244898
2010-11-02,0.128
2010-07-06,0.0648148148148148
2019-05-07,-0.3150684931506849
2019-07-02,-0.4901960784313725
2019-09-03,-0.325
2019-11-05,-0.3684210526315789
2019-03-05,-0.25
2019-08-06,-0.4285714285714285
2019-04-02,-0.3684210526315789
2019-06-04,-0.3537414965986394
2019-12-03,-0.3983739837398374
2019-02-05,-0.241025641025641
2019-10-01,-0.4260355029585799
2021-05-04,0.0273972602739726
2021-09-07,-0.1812865497076023
2021-07-06,-0.0888888888888888
2021-03-02,-0.0797546012269938
2021-11-02,0.0510204081632653
2021-04-06,-0.1098901098901098
2021-06-01,-0.1151515151515151
2021-08-03,-0.1842105263157894
2021-10-05,-0.0654761904761904
2021-02-02,-0.359925788497217
2021-12-07,0.0620155038759689
2020-03-03,-0.5932203389830508
2020-11-03,-0.4267515923566879
2020-05-05,-0.5634517766497462
2020-07-07,-0.4407894736842105
2020-09-01,-0.5364238410596026
2020-02-04,-0.3211678832116788
2020-12-01,-0.3656716417910448
2020-10-06,-0.503030303030303
2020-06-02,-0.5179856115107914
2020-04-07,-0.5214723926380368
2020-08-04,-0.526595744680851
2020-03-18,-0.4408602150537634
2018-03-06,0.0862068965517241
2018-11-06,0.0424242424242424
2018-07-03,0.1220930232558139
2018-09-04,0.0808823529411764
2018-05-01,0.1736111111111111
2018-02-06,0.0
2018-12-04,-0.0486111111111111
2018-10-02,0.146067415730337
2018-08-07,-0.0063291139240506
2018-04-03,0.0769230769230769
2018-06-05,0.0604026845637583
2011-11-01,-0.2689075630252101
2011-07-05,-0.1881188118811881
2011-12-06,-0.3274336283185841
2011-05-03,0.2403846153846154
2011-09-06,-0.1679389312977099
2011-02-01,0.1346153846153846
2011-04-05,0.0898876404494382
2011-03-01,0.0792079207920792
2011-06-07,-0.1
2011-10-04,-0.3534482758620689
2011-08-02,-0.0873015873015873
2016-04-05,-0.246031746031746
2016-08-02,-0.2047244094488189
2016-06-07,-0.063063063063063
2016-10-04,0.0
2016-12-06,0.0636363636363636
2016-02-02,-0.2295081967213114
2016-09-06,-0.2909090909090909
2016-05-03,-0.175
2016-07-05,-0.1842105263157894
2016-03-01,-0.3539823008849557
2016-11-01,-0.0887096774193548
