Hawkishness Date,Hawkishness
2013-07-11,-0.5
2013-05-09,-0.1176470588235294
2013-11-07,-0.0555555555555555
2013-03-07,-0.0625
2013-09-05,-0.3529411764705882
2013-01-31,-0.1176470588235294
2014-09-18,-0.0526315789473684
2014-03-06,0.125
2014-05-08,0.1176470588235294
2014-11-06,0.0
2014-07-10,0.1
2014-01-29,0.1111111111111111
2022-03-03,-0.25
2022-07-06,-0.0833333333333333
2022-11-03,0.1290322580645161
2022-09-08,-0.0666666666666666
2022-05-11,0.1
2022-01-20,-0.1428571428571428
2024-09-05,-0.1666666666666666
2024-01-24,-0.04
2024-03-07,-0.1153846153846153
2024-11-06,-0.2083333333333333
2024-07-11,0.08
2024-05-09,-0.0384615384615384
2023-11-02,0.0344827586206896
2023-07-06,0.0454545454545454
2023-03-09,0.0869565217391304
2023-05-03,0.36
2023-01-19,-0.1153846153846153
2023-09-07,-0.217391304347826
2015-07-09,-0.16
2015-11-05,-0.2307692307692307
2015-09-11,-0.2222222222222222
2015-01-28,-0.3043478260869565
2015-05-07,-0.1428571428571428
2015-03-05,-0.3478260869565217
2012-07-05,-0.1875
2012-09-06,-0.3125
2012-05-11,-0.1428571428571428
2012-03-09,-0.1875
2012-11-08,-0.0769230769230769
2012-01-31,-0.2941176470588235
2008-08-25,-0.375
2008-05-26,0.4285714285714285
2008-01-29,0.1818181818181818
2008-02-25,-0.1
2008-11-24,-0.7894736842105263
2008-10-24,-0.4615384615384615
2008-04-29,0.2
2008-07-25,0.5
2006-09-26,0.125
2006-01-20,0.0
2006-07-28,0.0
2006-11-24,-0.5714285714285714
2006-02-22,0.375
2006-08-25,0.125
2007-07-24,0.125
2007-05-28,-0.2
2007-01-26,-0.4285714285714285
2007-11-26,0.0909090909090909
2007-02-26,-0.5
2007-04-27,-0.3
2007-10-30,-0.3
2007-08-24,-0.1428571428571428
2009-02-24,-0.875
2009-08-25,-0.8
2009-05-26,-0.7
2009-10-28,-0.3846153846153846
2009-11-24,-0.25
2009-04-29,-0.75
2009-01-21,-0.9333333333333332
2009-07-29,-0.4166666666666667
2017-09-07,0.2
2017-01-19,-0.1538461538461538
2017-05-12,0.0869565217391304
2017-03-02,0.0476190476190476
2017-07-13,0.1904761904761904
2017-11-09,0.2
2010-07-08,0.3846153846153846
2010-01-26,0.25
2010-11-12,-0.2
2010-03-04,0.2857142857142857
2010-09-02,-0.0588235294117647
2010-05-13,0.2857142857142857
2019-03-05,-0.2857142857142857
2019-05-07,-0.2
2019-01-24,-0.16
2019-11-05,-0.4736842105263157
2019-09-12,-0.2352941176470588
2019-07-09,-0.1875
2021-09-09,-0.6190476190476191
2021-05-06,-0.35
2021-03-04,-0.3333333333333333
2021-11-03,-0.6190476190476191
2021-07-08,-0.48
2021-01-20,-0.5
2020-03-03,-0.6666666666666666
2020-09-10,-0.6842105263157895
2020-11-03,-0.1818181818181818
2020-01-22,-0.4736842105263157
2020-07-07,-0.7272727272727273
2020-05-05,-0.6666666666666666
2018-01-25,0.1724137931034483
2018-09-05,-0.2307692307692307
2018-11-08,-0.24
2018-03-07,-0.0869565217391304
2018-07-11,-0.44
2018-05-10,-0.1304347826086956
2011-01-27,0.1111111111111111
2011-05-05,0.3043478260869565
2011-07-07,0.3571428571428571
2011-09-08,-0.2352941176470588
2011-11-11,-0.3684210526315789
2011-03-11,0.3125
2016-09-07,-0.4210526315789473
2016-01-21,-0.1363636363636363
2016-07-13,-0.45
2016-05-19,-0.2777777777777778
2016-03-09,-0.2857142857142857
2016-11-23,-0.1923076923076923
2005-05-25,0.0833333333333333
2005-12-15,0.0
2005-11-30,0.25
2005-02-28,-0.2
2005-08-24,0.3
2004-11-30,-0.0909090909090909
2004-05-26,0.0
2004-08-25,-0.25
